region,date,social
Bourgogne,2013m1,.143139531215032
Bourgogne,2013m2,.9020942077040672
Bourgogne,2013m3,1.186720381180445
Bourgogne,2013m4,.2281166836619377
Bourgogne,2013m5,-.6505907413860162
Bourgogne,2013m6,.4730765765222411
Bourgogne,2013m7,-1.008515487114588
Bourgogne,2013m8,-.5727612376213074
Bourgogne,2013m9,-.195158710082372
Bourgogne,2013m10,-.140936775598675
Bourgogne,2013m11,-.3418096750974655
Bourgogne,2013m12,-1.081086501479149
Bourgogne,2014m1,-.0924975611269474
Bourgogne,2014m2,-.3993802294135094
Bourgogne,2014m3,-.3204358940323194
Bourgogne,2014m4,.3424112175901731
Bourgogne,2014m5,.1324914245245357
Bourgogne,2014m6,.5710812136530876
Bourgogne,2014m7,-.3296597128113111
Bourgogne,2014m8,-.170240451892217
Bourgogne,2014m9,.3771962250272433
Bourgogne,2014m10,-.3356712261835734
Bourgogne,2014m11,.2882278809944789
Bourgogne,2014m12,-.9214578755199909
Bourgogne,2015m1,.3694506188233693
Bourgogne,2015m2,.1641573036710421
Bourgogne,2015m3,.2840438794761819
Bourgogne,2015m4,-.2004132866859436
Bourgogne,2015m5,-.3247990285356839
Bourgogne,2015m6,-.0038885225852331
Bourgogne,2015m7,-.5936099030077457
Bourgogne,2015m8,-.6623175690571467
Bourgogne,2015m9,.2553635239601135
Bourgogne,2015m10,-.1151940474907557
Bourgogne,2015m11,-.1411842930441101
Bourgogne,2015m12,-1.08930112918218
Bourgogne,2016m1,.3007603709896405
Bourgogne,2016m2,-.0751027117172877
Bourgogne,2016m3,-.280761460463206
Bourgogne,2016m4,-.2196700622638067
Bourgogne,2016m5,-.4777581443389257
Bourgogne,2016m6,
