healthy_habits_f
1.98
.537702
-.2201055
-.5044215
-1.325924
.260843
-.0749909
1.019924
-1.291731
-1.257296
-1.532052
-.3593597
1.03237
.1565802
-.1868948
.4815839
.2988376
.2252007
1.278607
.6570801
-.470055
-.774784
-2.138924
-1.323104
1.45639
.9406936
.9082576
-.4908846
.4595242
1.932278
.889457
-1.465289
-.9161731
-1.042617
-.5963059
.3231095
.7457852
.3182269
.9860702
.629027
-.2120808
.0999371
1.042991
.01635
-1.541989
-2.028221
-.4228818
-.6991798
1.808968
.0824525
.1454293
-.4025394
-.3066123
-.1921159
1.718209
.6077584
-1.263113
