respect
-.1123136
.4554516
.7225539
-.7220485
-.5886779
.753347
-.1638334
.8538083
-.7642643
-1.207307
.1107344
.269108
1.957767
1.080777
.4693927
.4041632
.7965786
1.348732
1.567833
.4262075
.8638592
-1.32906
-.0841056
-.6344781
3.560842
2.705315
.488487
.4190887
.5043617
.7575796
-.0092619
1.700076
-1.701585
-.3871294
-.8411414
-.3121753
2.510157
1.232145
-.9103392
-.2431828
-.7752111
-.1962437
-.5545914
-1.645763
-.7813482
-.166289
.4296297
.2013929
1.295903
-.1623797
1.163278
.5457139
-1.096879
-.0542959
-.3381001
-.5203432
-.751933
