personal_security_f
-.5690547
-.8615321
-.1635235
.0971633
-.2997531
-.322126
-.6385671
-.7455711
-1.722218
-1.089316
-.1535881
-.684574
-.9056713
-1.382932
-.9779075
-.0258031
-.4680932
-.9357303
.5227969
-.951606
-.6338071
-.9810662
.5395936
4.78558
2.864555
.8878191
.7917856
.697779
-.4392058
-.3803346
.6011313
-.3758837
-.6999611
-.3081184
.2515016
.2805515
-.2688552
.1492154
-.2389677
-.1953838
-.526717
-.1763414
.4769121
.5455703
-.5956478
.4567586
1.579578
1.189621
.70955
.675078
.1513268
.1829632
.0887462
.0985938
.4658325
-.3908691
.0187237
