stress
-.6371908
-1.921538
.8108403
1.087372
-.3125077
-1.237652
.2627625
-.442832
.0726033
2.354616
2.005891
-.7991127
-.0157994
-.2804646
-1.275121
.2279175
-.965235
.537682
-.6009977
.8729938
1.925504
2.502103
1.931729
-.668469
-1.862345
-1.203632
.0881424
.0467008
-1.992095
-2.10428
-1.199264
.7312579
3.574082
2.375185
.6995411
-.2448319
-.3800456
.0106486
1.265185
1.262157
.4274078
.5109476
.5116865
-.1279368
1.822808
3.043415
1.991894
-.4196529
.1502547
.1276857
.2693449
1.377249
.119382
-.6459521
-.7190764
-.7012123
1.150255
