date,cat_healthy_habits
2011m1,1.919066
2011m2,.9215521
2011m3,.0035444
2011m4,-.5097899
2011m5,-.5932446
2011m6,-.4602847
2011m7,-.3728442
2011m8,-.4616531
2011m9,-.5691953
2011m10,-.8610263
2011m11,-1.190582
2011m12,-.9011611
2012m1,-.1583392
2012m2,.3860327
2012m3,.6796706
2012m4,.7156296
2012m5,.3424379
2012m6,.055365
2012m7,-.3495006
2012m8,-.8537278
2012m9,-.9960817
2012m10,-.7524933
2012m11,-.2969141
2012m12,.3628561
2013m1,.8531052
2013m2,.8088884
2013m3,.4869259
2013m4,.429608
2013m5,.2068509
2013m6,-.0084086
2013m7,-.1325717
2013m8,-.3376315
2013m9,-.5242372
2013m10,-.4842152
2013m11,-.4196964
2013m12,.037627
2014m1,.8129477
2014m2,1.099844
2014m3,.9977695
2014m4,.5427923
2014m5,.0176593
2014m6,-.2884255
2014m7,-.7165205
2014m8,-1.149773
2014m9,-1.280726
2014m10,-1.17504
2014m11,-.7275919
2014m12,-.0785672
2015m1,.7093747
2015m2,1.053296
2015m3,1.169894
2015m4,.7475829
2015m5,.3535778
2015m6,.1351394
2015m7,-.2769077
2015m8,-.6821882
2015m9,-.7442663
2015m10,-.6708082
2015m11,-.3548867
2015m12,.4809291
2016m1,1.434748
2016m2,1.5408
2016m3,.7890599
2016m4,-.7152745
