date,cat_family
2011m1,-.2018073
2011m2,-.4188347
2011m3,-.6151806
2011m4,-.6814627
2011m5,-.8961223
2011m6,-1.053448
2011m7,-.6530539
2011m8,.3661093
2011m9,1.41794
2011m10,2.124686
2011m11,1.989806
2011m12,1.414954
2012m1,.8014935
2012m2,.2551872
2012m3,-.1561345
2012m4,-.509217
2012m5,-.7864807
2012m6,-.8681372
2012m7,-.5094733
2012m8,.2293929
2012m9,1.000515
2012m10,1.319723
2012m11,1.212803
2012m12,.8393193
2013m1,.4542823
2013m2,.29438
2013m3,.1794273
2013m4,-.1788605
2013m5,-.6493375
2013m6,-.9206331
2013m7,-.6136012
2013m8,.1422521
2013m9,1.018784
2013m10,1.523827
2013m11,1.235369
2013m12,.6023663
2014m1,-.0844578
2014m2,-.5366357
2014m3,-.8022347
2014m4,-1.054099
2014m5,-1.396167
2014m6,-1.511884
2014m7,-1.208929
2014m8,-.5878827
2014m9,-.0328237
2014m10,.2830231
2014m11,.257152
2014m12,.0423522
2015m1,-.1398755
2015m2,-.2328236
2015m3,-.3557937
2015m4,-.6375113
2015m5,-1.064497
2015m6,-1.288189
2015m7,-.980481
2015m8,-.2224823
2015m9,.4916516
2015m10,.8750392
2015m11,.8066406
2015m12,.5511721
2016m1,.244256
2016m2,.0621614
2016m3,-.0959263
2016m4,-.0915887
