region,date,politics_security
Centre,2013m1,-.396297300234437
Centre,2013m2,.2380285084247589
Centre,2013m3,-.2801275633275509
Centre,2013m4,-.3811401378363371
Centre,2013m5,-.0992596331983805
Centre,2013m6,-.7653964430093765
Centre,2013m7,-1.04833470582962
Centre,2013m8,-.7029165467247367
Centre,2013m9,-.5802589729428291
Centre,2013m10,.0038172349333763
Centre,2013m11,.4229273185133934
Centre,2013m12,.1109324470162392
Centre,2014m1,.3825268268585205
Centre,2014m2,.3602596955373883
Centre,2014m3,.8483746881480329
Centre,2014m4,-.1625445500016212
Centre,2014m5,-.0289895176887512
Centre,2014m6,-.6151678681373596
Centre,2014m7,-.8326134379953146
Centre,2014m8,-.8934104591608047
Centre,2014m9,-.4647861331701278
Centre,2014m10,-.2738509930670261
Centre,2014m11,.4272721333429217
Centre,2014m12,-.0089744364027865
Centre,2015m1,.8342765428125858
Centre,2015m2,.8261777743697166
Centre,2015m3,1.130754875764251
Centre,2015m4,.0795841448009014
Centre,2015m5,-.1457835201174021
Centre,2015m6,-.5234914274886251
Centre,2015m7,-.9619505822658538
Centre,2015m8,-.5486326344311238
Centre,2015m9,-.0851883068680763
Centre,2015m10,.1662803068757057
Centre,2015m11,1.11610678434372
Centre,2015m12,.9858446747064591
Centre,2016m1,.3178903192281723
Centre,2016m2,-.1076251368969679
Centre,2016m3,.4764772742986679
Centre,2016m4,.3912880126386881
Centre,2016m5,.1736039764102316
Centre,2016m6,
