big_picture_f
.6416543
1.236737
.9349661
.296393
-.056964
-1.540034
-1.359783
.312235
1.533361
1.16456
1.352785
.8252803
.4848039
.5401111
.6859159
.5588761
-.3207712
-1.685618
-2.107167
.3206068
1.395809
.9213868
.5344836
-.0519055
-.1578157
.6275401
.2562302
.4241809
-.5629582
-1.47848
-2.072842
.0715285
.7356163
.6105172
.5337049
.3885662
-.1443614
.5722818
.1960172
.2884778
-.9398767
-1.581653
-2.093258
-.3520941
.7342604
.08475
.1664706
.1928389
-.196669
.4098161
.4222746
-.0188859
-1.000833
-1.530116
-2.554457
-.2508567
1.602363
