laugh
-1.879336
-1.194384
-.6527032
-1.746951
-1.515662
.2196271
-1.136035
-.7730564
.4126044
-.4703624
-.4908874
-1.219233
-.3492781
.7064548
1.581828
-.359321
-.0776834
.308394
.3218244
2.078588
-.2321258
.3147041
-1.405467
-1.974769
-1.365119
.3273529
1.422095
1.278668
.3710241
.7550817
1.344801
1.376555
-1.806111
.3678237
.5951933
-1.018587
-.7276269
-.5306306
.113784
.0729239
-.0845136
.9074871
.3366148
.3910327
-.2091933
.3766058
.0851337
-.5565156
.92272
.7571237
1.307294
1.919214
1.195507
.2325808
.8258724
1.034748
-.2057107
