date,cat_family
2008m1,-1.733258
2008m2,-1.712923
2008m3,-1.724931
2008m4,-1.83857
2008m5,-2.048139
2008m6,-2.135675
2008m7,-1.975585
2008m8,-1.624201
2008m9,-1.189665
2008m10,-.8669381
2008m11,-.7801042
2008m12,-.8116932
2009m1,-.899314
2009m2,-.9808943
2009m3,-1.249611
2009m4,-1.524379
2009m5,-1.585958
2009m6,-1.419379
2009m7,-1.06396
2009m8,-.4698161
2009m9,.2983344
2009m10,1.179647
2009m11,1.594438
2009m12,1.57159
2010m1,1.395154
2010m2,1.307843
2010m3,1.214381
2010m4,1.206623
2010m5,1.123978
2010m6,.9663287
2010m7,1.135635
2010m8,1.527922
2010m9,1.760843
2010m10,1.804162
2010m11,1.453539
2010m12,.9013087
2011m1,.3261924
2011m2,-.0259639
2011m3,-.1504452
2011m4,.0466323
2011m5,.3149072
2011m6,.3638687
2011m7,.4056045
2011m8,.5413893
2011m9,.9292449
2011m10,1.194535
2011m11,.844071
2011m12,.1898529
2012m1,-.326587
2012m2,-.6001999
2012m3,-.5971153
2012m4,-.3909286
2012m5,-.1212345
2012m6,.1210829
2012m7,.4094315
2012m8,.753191
2012m9,1.046233
2012m10,1.148275
2012m11,1.004162
2012m12,.8566478
2013m1,.6913264
2013m2,.5668257
2013m3,.3633998
2013m4,.0579865
2013m5,-.2651036
2013m6,-.3903221
2013m7,-.2002261
2013m8,.158583
2013m9,.5258514
2013m10,.7831298
2013m11,.7627563
2013m12,.5321249
2014m1,.1169929
2014m2,-.2837332
2014m3,-.504481
2014m4,-.7049435
2014m5,-.8523496
2014m6,-.8260174
2014m7,-.5726696
2014m8,-.2031878
2014m9,.1317973
2014m10,.3297797
2014m11,.3753145
2014m12,.2603757
2015m1,.0566329
2015m2,-.1118575
2015m3,-.2080639
2015m4,-.3266417
2015m5,-.5300952
2015m6,-.584087
2015m7,-.4567077
2015m8,-.1454399
2015m9,.133091
2015m10,.2820418
2015m11,.2527608
2015m12,.1093966
2016m1,-.0661302
2016m2,-.1918561
2016m3,-.1799332
2016m4,.0240964
