region,date,health
Midi-Pyrenees,2013m1,-.2554831558372825
Midi-Pyrenees,2013m2,-.1033886409597471
Midi-Pyrenees,2013m3,-.1616987459012307
Midi-Pyrenees,2013m4,-.462474998831749
Midi-Pyrenees,2013m5,-.6184598959982395
Midi-Pyrenees,2013m6,-.8168487194925547
Midi-Pyrenees,2013m7,-.8695756830275059
Midi-Pyrenees,2013m8,-.8249208392575383
Midi-Pyrenees,2013m9,-.1304873753339052
Midi-Pyrenees,2013m10,.1154034466482699
Midi-Pyrenees,2013m11,-.5015121422708034
Midi-Pyrenees,2013m12,-.5787667199969292
Midi-Pyrenees,2014m1,.1680419577285647
Midi-Pyrenees,2014m2,.1481351505964995
Midi-Pyrenees,2014m3,.0996815297752619
Midi-Pyrenees,2014m4,.1644305076450109
Midi-Pyrenees,2014m5,-.0452433587983251
Midi-Pyrenees,2014m6,.0086819691583514
Midi-Pyrenees,2014m7,-.1049366980791092
Midi-Pyrenees,2014m8,-.0299291299656034
Midi-Pyrenees,2014m9,.6111266069114208
Midi-Pyrenees,2014m10,.4699800070375204
Midi-Pyrenees,2014m11,.5743810646235943
Midi-Pyrenees,2014m12,.0019756166264415
Midi-Pyrenees,2015m1,.7132328376173973
Midi-Pyrenees,2015m2,.9626929998397827
Midi-Pyrenees,2015m3,1.048031847923994
Midi-Pyrenees,2015m4,.473850457649678
Midi-Pyrenees,2015m5,.4680313404649496
Midi-Pyrenees,2015m6,.2177939814981073
Midi-Pyrenees,2015m7,.0109473582357168
Midi-Pyrenees,2015m8,.6861057657748461
Midi-Pyrenees,2015m9,1.135864365659654
Midi-Pyrenees,2015m10,.8854112496599555
Midi-Pyrenees,2015m11,.6547431409358978
Midi-Pyrenees,2015m12,.3802756555378437
Midi-Pyrenees,2016m1,1.099349027127027
Midi-Pyrenees,2016m2,1.382050144672394
Midi-Pyrenees,2016m3,1.63568795453757
Midi-Pyrenees,2016m4,1.406085795909166
Midi-Pyrenees,2016m5,1.056243471428752
Midi-Pyrenees,2016m6,
