date,cat_personal_security
2008m1,-.008328
2008m2,.1419594
2008m3,.0450288
2008m4,-.2476342
2008m5,-.7111242
2008m6,-1.094054
2008m7,-1.418895
2008m8,-1.515852
2008m9,-1.266448
2008m10,-.7882187
2008m11,-.2322614
2008m12,-.0780971
2009m1,-.086763
2009m2,.0230048
2009m3,.0795351
2009m4,-.0027631
2009m5,-.3522847
2009m6,-.7662391
2009m7,-1.117096
2009m8,-1.15311
2009m9,-.6308459
2009m10,.2023827
2009m11,.8550696
2009m12,1.05046
2010m1,1.021343
2010m2,1.022927
2010m3,.9994466
2010m4,1.12648
2010m5,1.279536
2010m6,.9463497
2010m7,.5686002
2010m8,.2672748
2010m9,-.0516305
2010m10,-.2083849
2010m11,-.2793575
2010m12,-.2693603
2011m1,-.1508729
2011m2,.101602
2011m3,.2392914
2011m4,.2379381
2011m5,.1514427
2011m6,-.2138752
2011m7,-.4138206
2011m8,-.4085626
2011m9,-.1605431
2011m10,-.2416364
2011m11,-.3783215
2011m12,-.5622385
2012m1,-.5118684
2012m2,-.2229401
2012m3,.0027999
2012m4,-.0184682
2012m5,-.1144862
2012m6,.0202498
2012m7,.3724457
2012m8,.2256727
2012m9,.1202298
2012m10,.3179493
2012m11,1.020749
2012m12,2.073805
2013m1,1.911545
2013m2,1.392084
2013m3,1.188192
2013m4,1.139245
2013m5,.5557205
2013m6,-.1492114
2013m7,-.5728529
2013m8,-.878931
2013m9,-1.000967
2013m10,-.9318772
2013m11,-.7542082
2013m12,-.6462842
2014m1,-.6301767
2014m2,-.7098045
2014m3,-.7291304
2014m4,-.7310196
2014m5,-.6903797
2014m6,-.5849502
2014m7,-.4487512
2014m8,-.3238225
2014m9,-.3367085
2014m10,-.384783
2014m11,-.401254
2014m12,-.2464999
2015m1,-.0394779
2015m2,-.1457154
2015m3,-.3596097
2015m4,-.5426729
2015m5,-.6017237
2015m6,-.4813974
2015m7,-.4803427
2015m8,-.4504677
2015m9,-.0792073
2015m10,.8376135
2015m11,1.912298
2015m12,1.99669
2016m1,1.411951
2016m2,.981421
2016m3,.9692259
2016m4,1.199051
