date,cat_education
2011m1,1.119273
2011m2,1.226138
2011m3,1.094452
2011m4,.6838877
2011m5,.1016139
2011m6,-.3351545
2011m7,-.2914457
2011m8,.3656053
2011m9,.9676773
2011m10,1.058433
2011m11,.7502518
2011m12,.3828683
2012m1,.5586381
2012m2,.7805544
2012m3,.7744617
2012m4,.4503013
2012m5,-.1494976
2012m6,-.6608102
2012m7,-.5720949
2012m8,.1530337
2012m9,.871826
2012m10,.9807259
2012m11,.6002548
2012m12,.2353339
2013m1,.309036
2013m2,.4058493
2013m3,.2560474
2013m4,-.0883086
2013m5,-.5892879
2013m6,-1.00367
2013m7,-.8007829
2013m8,-.0360695
2013m9,.7064669
2013m10,.8741695
2013m11,.5616655
2013m12,.1334296
2014m1,.0211504
2014m2,.0761066
2014m3,.0294809
2014m4,-.2747763
2014m5,-.8220057
2014m6,-1.35032
2014m7,-1.342124
2014m8,-.677284
2014m9,.0557627
2014m10,.2353859
2014m11,-.0544442
2014m12,-.3224697
2015m1,-.2010994
2015m2,-.029104
2015m3,-.041119
2015m4,-.3623336
2015m5,-1.0808
2015m6,-1.921283
2015m7,-2.225007
2015m8,-1.7123
2015m9,-.8486039
2015m10,-.2917511
2015m11,-.1198887
2015m12,-.0726949
2016m1,.2731361
2016m2,.5362872
2016m3,.465383
2016m4,.1818431
