job_search_f
1.205304
1.136243
.5128708
-.612713
-1.073296
1.155168
.8677881
1.456925
.5909483
1.746135
-.8624911
-.334282
1.331298
-.2390701
-.2824284
-.8260226
-.7584875
.2543772
1.235177
.9844201
.7164221
1.254012
.2701213
.4921845
.3046912
1.154942
.1861066
-1.600996
-.3824946
1.078647
.114885
.9479641
.2640975
-.2683331
-1.609553
-.0895841
1.571252
1.424963
.3550839
-.2287422
-1.298854
-.8158978
-.0167352
-.0336997
-.5320843
-1.090979
-1.338159
-1.620487
.0198629
-1.935223
-1.367901
-1.766307
-1.900038
-.6056354
.3163219
.2187909
.3234906
