date,cat_family_stress
2008m1,-.6391831
2008m2,-1.145455
2008m3,-1.368744
2008m4,-1.256599
2008m5,-.9189644
2008m6,-.4662293
2008m7,-.3090017
2008m8,-.4454922
2008m9,-.6959113
2008m10,-1.08751
2008m11,-1.211021
2008m12,-1.04836
2009m1,-.8522073
2009m2,-.6711857
2009m3,-.4922681
2009m4,-.4529395
2009m5,-.2235954
2009m6,.2179067
2009m7,.6489957
2009m8,.5526004
2009m9,.280647
2009m10,.207505
2009m11,.2136725
2009m12,.2192514
2010m1,.1282073
2010m2,.046848
2010m3,.2391816
2010m4,.4935946
2010m5,.6825398
2010m6,.9142751
2010m7,1.046828
2010m8,.9040383
2010m9,.5375613
2010m10,.1247972
2010m11,-.1299501
2010m12,-.0633245
2011m1,.5568469
2011m2,.9233412
2011m3,.8447817
2011m4,.3393056
2011m5,-.0527001
2011m6,-.1385618
2011m7,.0209748
2011m8,.0569389
2011m9,-.1507445
2011m10,-.3986426
2011m11,-.5100634
2011m12,-.5253698
2012m1,-.3997634
2012m2,-.4724475
2012m3,-.5681912
2012m4,-.3664501
2012m5,-.0066769
2012m6,.4996103
2012m7,.9024719
2012m8,.7845929
2012m9,.2953744
2012m10,-.0376145
2012m11,.0341852
2012m12,.3044786
2013m1,.4328406
2013m2,.2297838
2013m3,.0510688
2013m4,.0548696
2013m5,.1185976
2013m6,.6820943
2013m7,1.791716
2013m8,2.315291
2013m9,2.06356
2013m10,1.47235
2013m11,.9397549
2013m12,.5158314
2014m1,.2981439
2014m2,.1665437
2014m3,.1651892
2014m4,.5849922
2014m5,1.413105
2014m6,1.773075
2014m7,1.353401
2014m8,.4365066
2014m9,-.5718032
2014m10,-1.425332
2014m11,-1.915756
2014m12,-1.813132
2015m1,-1.37912
2015m2,-1.251928
2015m3,-1.285135
2015m4,-1.418651
2015m5,-1.271318
2015m6,-.5672764
2015m7,.3619382
2015m8,.7505632
2015m9,.5744916
2015m10,.193746
2015m11,-.1909669
2015m12,-.4209589
2016m1,-.4176149
2016m2,-.3769309
2016m3,-.2715558
2016m4,-.0781583
