civic_f
-.4660449
1.982052
-.5838759
.983431
.0675669
2.13071
1.773064
.2772168
.6326367
.7009572
.6654592
-.5273593
-.7132061
-.3495354
.0866033
.7583481
-.4750313
1.14127
1.348336
.6445542
-.3289194
.9194347
.7870507
.7139594
-.1387431
.5161514
.7184061
.2413398
.7313286
.9977574
1.446929
.2251148
.9325274
-.7122504
-.7545511
-.6579667
-1.191383
-.494936
-.1414885
-.5649484
-.4718847
1.65159
-1.039208
-1.622469
-.9129903
-2.095066
-.5321919
-1.0654
-.4354042
-2.3566
-.9297682
-1.503602
-.1835439
.514527
-.441095
-.3472386
-1.55162
