date,swb_anger
2011m1,-.2581316
2011m2,-.7021902
2011m3,-.9004149
2011m4,-1.206587
2011m5,-1.211221
2011m6,-.8155281
2011m7,.1196731
2011m8,1.064339
2011m9,1.230627
2011m10,1.010667
2011m11,.5416837
2011m12,-.2348182
2012m1,-.7881107
2012m2,-.8533595
2012m3,-.5577309
2012m4,.0106492
2012m5,.3607509
2012m6,.4424621
2012m7,.6092989
2012m8,.9102749
2012m9,.9063544
2012m10,.7262144
2012m11,.4918498
2012m12,.3932152
2013m1,.2276104
2013m2,.2984307
2013m3,.1196034
2013m4,-.0406332
2013m5,-.1587185
2013m6,-.142952
2013m7,.3074021
2013m8,1.119075
2013m9,1.470299
2013m10,1.552089
2013m11,1.355967
2013m12,1.218716
2014m1,1.016209
2014m2,.7641301
2014m3,.7125374
2014m4,.6764591
2014m5,.4887564
2014m6,.7154249
2014m7,1.109816
2014m8,1.684941
2014m9,1.576799
2014m10,1.014169
2014m11,.5430484
2014m12,.4352888
2015m1,.1726147
2015m2,.0591745
2015m3,.3668726
2015m4,.6086106
2015m5,.8705029
2015m6,.9066661
2015m7,.9870113
2015m8,1.266954
2015m9,1.303236
2015m10,1.015319
2015m11,.5466903
2015m12,.1062365
2016m1,-.1578665
2016m2,-.3076441
2016m3,-.6672545
2016m4,-1.584296
