job_market_f
1.072825
1.477281
.9106535
1.688761
.1357148
1.401529
-1.148911
-1.84674
-.7121937
-1.973764
-1.875998
-2.446762
.2033728
-.5136351
.7558752
-.6155751
1.026795
-.5641854
-.8222303
-.3980199
-1.280067
-.1466106
-1.378951
-1.290392
1.267701
.5878342
.9848613
.5046409
.5681992
-.3655706
-.0928837
-.7382256
.2244329
-.0277305
-.4101331
-.3955086
.4352763
.0787519
.9751238
.9922544
.7904109
.9057696
.5879832
-1.104871
-.0204916
-.0626883
-1.016288
-1.143944
.8675491
-.570684
1.373987
1.474037
.7603149
1.040894
.6600269
-.2019418
-.5878583
