home_finance_f
.3053596
.2643616
.3108715
-.0413158
.2041695
.4818784
.538205
1.89986
.5946732
.5199723
-.4012023
1.502901
1.840844
.8574253
.4122759
.5275483
1.082178
1.861853
1.888296
.5629957
-.0324969
.6993159
-.2009676
.3047531
.715002
.6550083
.5597734
.1880225
.1248638
2.017845
.9866307
-.3837106
-1.231196
-1.663627
-1.716558
-.8182098
-.4755853
-.9497064
-.9655984
-1.110646
-.5935536
-.0582579
.1989527
-.4897053
-1.711825
-1.709103
-1.411111
-1.040534
-.2305125
-.17082
-.9722016
-1.302524
-.4790153
.3307851
.1557911
-.347427
-2.085003
