date,swb_stress
2011m1,-.1176078
2011m2,-.3529419
2011m3,-.668151
2011m4,-.7069663
2011m5,-.5257311
2011m6,-.3726029
2011m7,.1949184
2011m8,.9359976
2011m9,.9432827
2011m10,.6315408
2011m11,.374127
2011m12,.3420149
2012m1,.4027912
2012m2,.2236057
2012m3,.0872144
2012m4,.1617929
2012m5,.2915743
2012m6,.5191988
2012m7,.7624409
2012m8,1.446763
2012m9,2.068374
2012m10,1.691589
2012m11,1.071393
2012m12,.0898262
2013m1,-.7382422
2013m2,-1.255255
2013m3,-1.55271
2013m4,-1.391298
2013m5,-1.014854
2013m6,-.6268289
2013m7,-.4289683
2013m8,-.169852
2013m9,-.3958836
2013m10,-.8147317
2013m11,-.9536964
2013m12,-.8410755
2014m1,-.4878415
2014m2,-.373891
2014m3,-.5887685
2014m4,-.8146607
2014m5,-.9706691
2014m6,-.9637832
2014m7,-.7555078
2014m8,-.4091935
2014m9,-.3042207
2014m10,-.4196887
2014m11,-.8204699
2014m12,-1.185478
2015m1,-1.304817
2015m2,-1.256083
2015m3,-.9889805
2015m4,-.6729276
2015m5,-.7227929
2015m6,-.5431328
2015m7,-.1127565
2015m8,.4616034
2015m9,.7337092
2015m10,.7203022
2015m11,.3782692
2015m12,-.0229057
2016m1,-.3659604
2016m2,-.5218519
2016m3,-.6144229
2016m4,-.284301
