job_market_f
-.6920532
.0966128
.8113488
1.057893
.018998
2.032718
2.103173
.7377456
-2.036761
-2.079032
-.3479045
-.7555063
-.0117026
.4640017
.5544299
1.767964
1.129976
1.091137
1.773461
-.4788993
-.6995748
.0341257
.053386
-1.138452
1.421794
.8136507
.6403849
.3803652
1.37405
.1945805
.3061211
-1.095278
-2.099787
-.7848342
-.2288429
-.3716202
.004221
-.464066
-.4522501
-.1638201
.9859028
-.5027051
-.1693551
-1.180395
-1.327321
-1.183325
-1.223206
-1.390988
-.8391154
-.3707304
.1269971
-.0867467
-.0504555
.5378464
.961646
.859351
-.1091556
