learn
-2.199455
.1217712
-.0617536
.4006952
.8498324
-.5154197
-1.504471
-1.373277
.7571053
.1659269
.431425
-.5872896
-.7842824
.5395421
.8695032
.375267
1.435382
-.0757364
-.8007336
.7293952
1.009952
1.774128
.1457226
.0029931
-1.166514
.1776835
1.761699
.7533976
.9478476
.1954583
-.1331556
1.024239
1.769713
2.107136
1.908979
.1776083
-1.374385
-.504019
1.434116
.2038655
1.487602
.2496182
-1.508544
.4961284
.7052892
.7778587
2.011577
.3995829
-.7882552
.3045294
1.107162
.8551434
1.761073
-1.146574
-1.330655
.6911107
1.177461
