date,swb_job_satisfaction
2011m1,.3423372
2011m2,.2381883
2011m3,.1552573
2011m4,-.1048723
2011m5,-.3515351
2011m6,-.4989963
2011m7,-.4843782
2011m8,-.5130813
2011m9,-.1750379
2011m10,.2038596
2011m11,.506738
2011m12,.2880434
2012m1,.0813119
2012m2,-.1004767
2012m3,-.1491604
2012m4,-.2871766
2012m5,-.4991711
2012m6,-.5956719
2012m7,-.3174493
2012m8,.0306528
2012m9,.1852229
2012m10,.4888713
2012m11,.5743715
2012m12,.0175791
2013m1,-.4365094
2013m2,-.8364741
2013m3,-.8941541
2013m4,-.6135753
2013m5,-.6181824
2013m6,-.738121
2013m7,-.7638423
2013m8,-.683284
2013m9,-.6394156
2013m10,-.7204447
2013m11,-.6959509
2013m12,-.5401884
2014m1,-.4081129
2014m2,-.6767395
2014m3,-.8847583
2014m4,-1.246009
2014m5,-1.768556
2014m6,-1.979254
2014m7,-1.843101
2014m8,-1.788325
2014m9,-1.96708
2014m10,-2.001096
2014m11,-1.750154
2014m12,-1.372967
2015m1,-1.274692
2015m2,-1.596556
2015m3,-1.499991
2015m4,-1.353458
2015m5,-1.429148
2015m6,-1.650811
2015m7,-1.783908
2015m8,-1.883484
2015m9,-1.991897
2015m10,-1.861418
2015m11,-1.768364
2015m12,-1.742778
2016m1,-1.714993
2016m2,-1.831891
2016m3,-2.275671
2016m4,-2.988331
