civic_f
2.429643
1.635048
1.191091
-.0508883
1.431093
2.683177
.8472242
.297315
.2982231
-.8958672
-.1142571
.0961156
-.1851499
-.2239465
-.4927684
.0982191
-.3417607
2.17784
1.323018
.6471071
.9868413
-.0134804
.328476
-.4221573
-.985027
.376011
-.0535261
-.36514
1.213845
.6137816
.5278946
.3661236
.3721312
.4741583
.2867084
-.2875903
-1.588922
-.6499966
-1.310164
-1.434425
-.6962133
-.306663
-.2734917
-.1737565
-1.630345
-.7202745
-1.043132
.1486018
-.8017187
-1.357534
-1.407001
-1.305599
.229148
-.6584137
.6245115
-.0084207
-1.905717
