region,date,housing
Aquitaine,2013m1,.0842157170176506
Aquitaine,2013m2,-.0954547040164471
Aquitaine,2013m3,.2052663385868073
Aquitaine,2013m4,.0614937767386436
Aquitaine,2013m5,.0209829337894917
Aquitaine,2013m6,-.1236979521811008
Aquitaine,2013m7,.0522234920412302
Aquitaine,2013m8,.1094347700476646
Aquitaine,2013m9,-.1602690055966377
Aquitaine,2013m10,-.6010487616062165
Aquitaine,2013m11,-1.149544847011566
Aquitaine,2013m12,-1.67979142665863
Aquitaine,2014m1,-.3681701689958572
Aquitaine,2014m2,-.5916874602437019
Aquitaine,2014m3,-.5982136130332947
Aquitaine,2014m4,-.607725265622139
Aquitaine,2014m5,-.3035846620798111
Aquitaine,2014m6,-.3098539374768734
Aquitaine,2014m7,.1690203092992306
Aquitaine,2014m8,.3734986804425716
Aquitaine,2014m9,-.2494320526719093
Aquitaine,2014m10,-.5524401485919952
Aquitaine,2014m11,-1.04974719285965
Aquitaine,2014m12,-1.761712121963501
Aquitaine,2015m1,-.5085013270378113
Aquitaine,2015m2,-.0934001317247748
Aquitaine,2015m3,-.0438356414437294
Aquitaine,2015m4,-.314446796476841
Aquitaine,2015m5,-.3978586249053478
Aquitaine,2015m6,-.0682385429739952
Aquitaine,2015m7,.499023386836052
Aquitaine,2015m8,.3458834409713745
Aquitaine,2015m9,-.1965405881404877
Aquitaine,2015m10,-.8163641691207886
Aquitaine,2015m11,-1.330005669593811
Aquitaine,2015m12,-1.7086834192276
Aquitaine,2016m1,-.0296061307191849
Aquitaine,2016m2,-.0197756852954626
Aquitaine,2016m3,-.2604690253734588
Aquitaine,2016m4,.0812546268105507
Aquitaine,2016m5,-.2297818258404732
Aquitaine,2016m6,
