region,date,economic
Centre,2013m1,-.0243846905151648
Centre,2013m2,.097787082195282
Centre,2013m3,.2406442984938622
Centre,2013m4,-.2872422603624208
Centre,2013m5,-.5681746155023575
Centre,2013m6,-.260658375935496
Centre,2013m7,-.6947917802525418
Centre,2013m8,-.9505467257861581
Centre,2013m9,.3988216642090784
Centre,2013m10,.4187931067177227
Centre,2013m11,-.0388104724032538
Centre,2013m12,-.9571648636566741
Centre,2014m1,.7464282468426973
Centre,2014m2,.4278401246161333
Centre,2014m3,.1973461161188814
Centre,2014m4,-.4405701058900117
Centre,2014m5,-.165961405129305
Centre,2014m6,.3478474946958678
Centre,2014m7,.1953669946108545
Centre,2014m8,-.2892822953207152
Centre,2014m9,1.252917090696948
Centre,2014m10,.9775415893111911
Centre,2014m11,.3140869630234582
Centre,2014m12,-.6697218199925763
Centre,2015m1,.7322154452225992
Centre,2015m2,1.15234335405486
Centre,2015m3,1.110645053642137
Centre,2015m4,.3736352546007505
Centre,2015m5,.1726253310418022
Centre,2015m6,.8504879293697221
Centre,2015m7,-.0518785289355687
Centre,2015m8,-.6181008016158428
Centre,2015m9,.8991605024784803
Centre,2015m10,.7313258935298238
Centre,2015m11,.4471878582345588
Centre,2015m12,-.4192628166846199
Centre,2016m1,1.272686661886317
Centre,2016m2,.9674254876694509
Centre,2016m3,.6299263973321233
Centre,2016m4,.4059703169124467
Centre,2016m5,.1628294524603656
Centre,2016m6,
