date,swb_sadness
2008m1,-.4813864
2008m2,-.1167457
2008m3,-.1048945
2008m4,-.2162201
2008m5,-.2822275
2008m6,-.331196
2008m7,-.2617531
2008m8,-.1600946
2008m9,.1372262
2008m10,.7308024
2008m11,1.630509
2008m12,2.232502
2009m1,2.600106
2009m2,2.687012
2009m3,2.448817
2009m4,1.973661
2009m5,1.388143
2009m6,.9361559
2009m7,.8171933
2009m8,.8081214
2009m9,.6641242
2009m10,.2834506
2009m11,.1400449
2009m12,.0331736
2010m1,-.2430625
2010m2,-.5132335
2010m3,-.8798822
2010m4,-1.114009
2010m5,-.9921449
2010m6,-.5284912
2010m7,-.0965087
2010m8,.078631
2010m9,-.0231874
2010m10,-.0088057
2010m11,.2218152
2010m12,.4443441
2011m1,.2149865
2011m2,-.0986818
2011m3,-.4411036
2011m4,-.6009697
2011m5,-.4461494
2011m6,-.2591119
2011m7,-.0830276
2011m8,.0941146
2011m9,.1457536
2011m10,.1386729
2011m11,.109833
2011m12,-.0682456
2012m1,-.5629327
2012m2,-.8635238
2012m3,-.9071999
2012m4,-.7995654
2012m5,-.5212693
2012m6,-.3668627
2012m7,-.498997
2012m8,-.4955028
2012m9,-.2015058
2012m10,.3093046
2012m11,.6705427
2012m12,.7507878
2013m1,.1960386
2013m2,-.518454
2013m3,-.8690177
2013m4,-.9308464
2013m5,-.8921564
2013m6,-.9553407
2013m7,-1.009228
2013m8,-.8495157
2013m9,-.7008752
2013m10,-.4891718
2013m11,-.2580028
2013m12,-.2423804
2014m1,-.5373822
2014m2,-.8871266
2014m3,-1.255574
2014m4,-1.4158
2014m5,-1.240921
2014m6,-1.001424
2014m7,-.79796
2014m8,-.5864239
2014m9,-.4779041
2014m10,-.2807769
2014m11,-.1793363
2014m12,-.2715864
2015m1,-.5951025
2015m2,-.9166793
2015m3,-1.141761
2015m4,-1.234281
2015m5,-1.241785
2015m6,-1.407931
2015m7,-1.661169
2015m8,-1.686158
2015m9,-1.396179
2015m10,-.8546892
2015m11,-.4384011
2015m12,-.5048693
2016m1,-1.05035
2016m2,-1.570102
2016m3,-1.75732
2016m4,-1.716537
