civic_f
.8928737
1.382903
.9804127
.0227449
.9079232
.7516439
1.116679
.0968066
.9204926
-.7936777
.5532731
.9482734
.6959184
.2439327
1.878874
.722418
.0727942
.4036102
.8496349
.3261186
.1180742
-.2007878
.074073
-.0877875
-1.21078
.227275
2.259602
1.382043
2.685719
1.697865
.4194252
-.5421768
-.4549495
.5171378
-.8272517
-1.204263
-1.047355
-.0959162
-.5415686
-.5541183
-.0308092
-.4897934
-.2810445
-.777677
-1.542834
-.9095906
-1.753341
-1.160007
-.8317829
-1.336482
-1.546492
-1.158719
-.7601542
-1.010693
-1.037932
-.3717135
-.5888443
