date,swb_worry
2008m1,.9372705
2008m2,.8561299
2008m3,.6231173
2008m4,.3891231
2008m5,.2878918
2008m6,.2594959
2008m7,.2796695
2008m8,.581139
2008m9,1.238663
2008m10,2.172919
2008m11,3.065384
2008m12,3.565256
2009m1,3.631961
2009m2,3.405019
2009m3,3.049462
2009m4,2.475539
2009m5,2.205876
2009m6,2.111954
2009m7,2.371579
2009m8,2.702023
2009m9,3.218919
2009m10,3.594234
2009m11,3.828268
2009m12,4.105353
2010m1,3.814322
2010m2,3.173882
2010m3,2.733274
2010m4,2.579073
2010m5,2.397151
2010m6,2.504731
2010m7,2.707732
2010m8,2.739709
2010m9,2.396988
2010m10,2.21214
2010m11,2.302839
2010m12,2.452038
2011m1,2.368255
2011m2,2.25541
2011m3,1.91673
2011m4,1.599313
2011m5,1.514337
2011m6,1.62236
2011m7,1.756479
2011m8,2.239838
2011m9,2.833125
2011m10,3.09981
2011m11,2.906633
2011m12,2.405416
2012m1,1.986511
2012m2,1.645813
2012m3,1.364678
2012m4,1.104496
2012m5,1.153497
2012m6,1.371361
2012m7,1.628806
2012m8,1.962796
2012m9,2.32143
2012m10,2.433246
2012m11,2.523483
2012m12,2.444701
2013m1,2.221031
2013m2,1.919339
2013m3,1.510182
2013m4,1.094562
2013m5,.9350982
2013m6,.9213406
2013m7,1.082982
2013m8,1.378736
2013m9,1.511022
2013m10,1.635816
2013m11,1.603397
2013m12,1.694194
2014m1,1.909778
2014m2,1.848517
2014m3,1.592088
2014m4,1.274399
2014m5,1.081958
2014m6,1.182762
2014m7,1.455306
2014m8,1.512018
2014m9,1.313297
2014m10,1.052238
2014m11,.9162773
2014m12,1.058074
2015m1,1.172305
2015m2,1.076138
2015m3,.8237994
2015m4,.6048064
2015m5,.5765617
2015m6,.9453313
2015m7,1.406213
2015m8,1.632863
2015m9,1.614182
2015m10,1.420026
2015m11,1.137655
2015m12,.9629471
2016m1,.9199244
2016m2,.7972498
2016m3,1.000389
2016m4,1.751635
