date,swb_laugh
2011m1,-.7813807
2011m2,-.0166199
2011m3,.5450308
2011m4,.4571808
2011m5,.0569301
2011m6,.0287863
2011m7,.0248584
2011m8,-.1238107
2011m9,.0702685
2011m10,.6119114
2011m11,.6144174
2011m12,.351037
2012m1,-.0156561
2012m2,.3353235
2012m3,.7596978
2012m4,.790934
2012m5,.5145398
2012m6,.3674472
2012m7,.0974414
2012m8,-.7146251
2012m9,-1.397066
2012m10,-1.267403
2012m11,-1.023069
2012m12,-.5470502
2013m1,-.238537
2013m2,.2470568
2013m3,.8314937
2013m4,.8935305
2013m5,.9342676
2013m6,1.066624
2013m7,.955129
2013m8,.295937
2013m9,.0197156
2013m10,.2985983
2013m11,.6419711
2013m12,.3703015
2014m1,-.216229
2014m2,-.2172113
2014m3,.3251628
2014m4,.7912331
2014m5,.8640125
2014m6,.7434618
2014m7,.5687447
2014m8,.2535971
2014m9,.0583295
2014m10,.0670465
2014m11,.3534323
2014m12,.4698019
2015m1,.415971
2015m2,.823
2015m3,1.090091
2015m4,1.062889
2015m5,.9245827
2015m6,.4826105
2015m7,.1111619
2015m8,-.3180016
2015m9,-.1404795
2015m10,.1287886
2015m11,.5893392
2015m12,.9480462
2016m1,.9303696
2016m2,1.036264
2016m3,1.192921
2016m4,1.458474
