learn
-2.334413
-1.131046
-.4480537
-.6878263
-1.219039
-2.008638
-1.259111
-.3330604
-1.059505
.2620773
.0525793
.2270959
.0372915
.151433
.409263
.3452834
.421617
.069827
-.2509108
.9030875
.8440697
-.4270955
-.9354188
-1.593942
-1.03346
.4970606
1.779773
1.778707
1.183523
-.1331578
.6900574
1.498662
1.599734
1.288075
1.780031
-.1804975
-.0705607
1.090683
1.862972
1.005068
1.2854
1.071249
-.3606995
.2928762
2.349992
1.883872
-.4049151
-.2877392
.107373
1.053319
1.009581
1.523793
1.818125
-.3546354
.1218601
.6578228
1.800491
