region,date,family2
Poitou-Charentes,2013m1,-.1286159753799438
Poitou-Charentes,2013m2,-.192512055238088
Poitou-Charentes,2013m3,.7880269487698873
Poitou-Charentes,2013m4,.2905445496241252
Poitou-Charentes,2013m5,-.5989200274149576
Poitou-Charentes,2013m6,.3622931043306987
Poitou-Charentes,2013m7,-.0354348321755727
Poitou-Charentes,2013m8,-.5678279797236124
Poitou-Charentes,2013m9,-.0264883140722911
Poitou-Charentes,2013m10,-.615955779949824
Poitou-Charentes,2013m11,-.3357456351319949
Poitou-Charentes,2013m12,-.4765959493815899
Poitou-Charentes,2014m1,-.3451907436052958
Poitou-Charentes,2014m2,-.0378990918397903
Poitou-Charentes,2014m3,.0387524534016848
Poitou-Charentes,2014m4,-.3256160219510396
Poitou-Charentes,2014m5,-.1159988443056742
Poitou-Charentes,2014m6,.0236814916133881
Poitou-Charentes,2014m7,.2077196836471558
Poitou-Charentes,2014m8,.6718469709157944
Poitou-Charentes,2014m9,.8459968765576681
Poitou-Charentes,2014m10,.0473074913024902
Poitou-Charentes,2014m11,.3685355583826701
Poitou-Charentes,2014m12,-.7610787351926168
Poitou-Charentes,2015m1,-.0260836904247602
Poitou-Charentes,2015m2,.2494281232357025
Poitou-Charentes,2015m3,-.3820827079083149
Poitou-Charentes,2015m4,-.2920243417223294
Poitou-Charentes,2015m5,-.0536819696426392
Poitou-Charentes,2015m6,.4930328267316024
Poitou-Charentes,2015m7,.5910806258519491
Poitou-Charentes,2015m8,.457433561484019
Poitou-Charentes,2015m9,.3118907858928044
Poitou-Charentes,2015m10,.3527779181798299
Poitou-Charentes,2015m11,-.0537828008333842
Poitou-Charentes,2015m12,-.6703675587972006
Poitou-Charentes,2016m1,.1886601572235425
Poitou-Charentes,2016m2,.93270543217659
Poitou-Charentes,2016m3,.009498139222463
Poitou-Charentes,2016m4,-.2409527103106181
Poitou-Charentes,2016m5,1.020032902558645
Poitou-Charentes,2016m6,
