laugh
-2.390144
-3.114157
-3.377212
-.4207843
-1.665352
-.4760497
-.696092
-1.5161
-.8465603
-1.891954
-1.196603
-1.192474
-1.185004
.5011746
-.4308202
1.247631
-.5606318
-.3219435
1.363357
1.224966
.2622281
.6809549
-1.103871
-1.718314
-1.114645
-.3951265
.8849218
.9992349
.8839748
.6083856
1.25799
-.1026889
1.311649
.3548939
1.017457
-.757609
-.2066744
.0791262
-.3868785
.2997
1.049833
.7327044
1.016104
1.374848
2.362508
1.195079
1.638432
-.0078953
1.294202
1.094106
.3221689
-.1779221
1.779835
1.458634
1.194913
1.032922
-.9904281
