region,date,droite_id
Languedoc-Roussillon,2013m1,.45762426
Languedoc-Roussillon,2013m2,-.17802571
Languedoc-Roussillon,2013m3,.29030028
Languedoc-Roussillon,2013m4,-.13094844
Languedoc-Roussillon,2013m5,-.13551641
Languedoc-Roussillon,2013m6,-.61373836
Languedoc-Roussillon,2013m7,-.8768701
Languedoc-Roussillon,2013m8,-1.4411113
Languedoc-Roussillon,2013m9,.29976177
Languedoc-Roussillon,2013m10,.12196722
Languedoc-Roussillon,2013m11,.1776405
Languedoc-Roussillon,2013m12,-.55277336
Languedoc-Roussillon,2014m1,-.0066995081
Languedoc-Roussillon,2014m2,-.34729832
Languedoc-Roussillon,2014m3,.12712386
Languedoc-Roussillon,2014m4,-.26357096
Languedoc-Roussillon,2014m5,-.43252966
Languedoc-Roussillon,2014m6,-.14804509
Languedoc-Roussillon,2014m7,-1.0484115
Languedoc-Roussillon,2014m8,-.89117581
Languedoc-Roussillon,2014m9,.79326314
Languedoc-Roussillon,2014m10,.56001806
Languedoc-Roussillon,2014m11,-.1068458
Languedoc-Roussillon,2014m12,-.4956533
Languedoc-Roussillon,2015m1,-.0076346137
Languedoc-Roussillon,2015m2,-.18389422
Languedoc-Roussillon,2015m3,.00223919
Languedoc-Roussillon,2015m4,.67067969
Languedoc-Roussillon,2015m5,-.062174201
Languedoc-Roussillon,2015m6,-.39075971
Languedoc-Roussillon,2015m7,-.53897089
Languedoc-Roussillon,2015m8,-.22467126
Languedoc-Roussillon,2015m9,.82993686
Languedoc-Roussillon,2015m10,.50033557
Languedoc-Roussillon,2015m11,.45109969
Languedoc-Roussillon,2015m12,-.045688711
Languedoc-Roussillon,2016m1,.49346668
Languedoc-Roussillon,2016m2,.052161951
Languedoc-Roussillon,2016m3,.15534836
Languedoc-Roussillon,2016m4,.55361044
Languedoc-Roussillon,2016m5,.5940057
Languedoc-Roussillon,2016m6,-.69529986
Languedoc-Roussillon,2016m7,-.54919237
Languedoc-Roussillon,2016m8,-.33589712
Languedoc-Roussillon,2016m9,.37495771
Languedoc-Roussillon,2016m10,.93903136
Languedoc-Roussillon,2016m11,.50096107
Languedoc-Roussillon,2016m12,.28254294
Languedoc-Roussillon,2017m1,.50264114
Languedoc-Roussillon,2017m2,.80098116
Languedoc-Roussillon,2017m3,.2966812
