date,swb_happiness
2011m1,-.4517873
2011m2,-.2205674
2011m3,.1185834
2011m4,.5741074
2011m5,.8020244
2011m6,.8518205
2011m7,.4475838
2011m8,-.0574605
2011m9,.1753736
2011m10,.7448609
2011m11,1.170968
2011m12,1.020449
2012m1,.4413384
2012m2,.4774088
2012m3,.8465492
2012m4,1.311694
2012m5,1.521342
2012m6,1.530232
2012m7,1.386958
2012m8,.8782344
2012m9,.7172556
2012m10,1.137873
2012m11,1.52556
2012m12,1.458299
2013m1,.9973761
2013m2,.9850725
2013m3,1.330523
2013m4,1.653815
2013m5,1.714409
2013m6,1.712625
2013m7,1.358282
2013m8,.6249012
2013m9,.4245062
2013m10,.6987505
2013m11,1.182168
2013m12,1.432459
2014m1,1.268327
2014m2,1.429839
2014m3,1.682571
2014m4,1.932871
2014m5,1.913864
2014m6,1.675731
2014m7,1.218991
2014m8,.6585697
2014m9,.5627588
2014m10,.7932124
2014m11,1.276975
2014m12,1.363525
2015m1,1.166082
2015m2,1.347818
2015m3,1.490287
2015m4,1.416726
2015m5,1.367605
2015m6,1.315452
2015m7,1.095578
2015m8,.7728837
2015m9,1.084679
2015m10,1.662025
2015m11,2.154233
2015m12,2.063215
2016m1,1.712137
2016m2,2.004921
2016m3,2.517861
2016m4,3.382827
