date,cat_layoffs
2008m1,-.6303884
2008m2,-.8948884
2008m3,-1.009318
2008m4,-.9678231
2008m5,-.8263695
2008m6,-.5951508
2008m7,-.3544936
2008m8,.0700639
2008m9,.4566154
2008m10,1.024228
2008m11,1.584274
2008m12,1.987689
2009m1,2.505674
2009m2,2.622276
2009m3,2.245215
2009m4,1.533226
2009m5,.9606648
2009m6,.835918
2009m7,.8635126
2009m8,.9268455
2009m9,1.096901
2009m10,1.347111
2009m11,1.45305
2009m12,1.463029
2010m1,1.638573
2010m2,1.743466
2010m3,1.778596
2010m4,1.47683
2010m5,1.186091
2010m6,1.213305
2010m7,1.219729
2010m8,.8255967
2010m9,.5087898
2010m10,.4866101
2010m11,.6920593
2010m12,.954366
2011m1,.8565275
2011m2,.4275294
2011m3,.0220474
2011m4,-.1587164
2011m5,-.2176235
2011m6,-.0407917
2011m7,.1068716
2011m8,.1485454
2011m9,.1539985
2011m10,.1662018
2011m11,.127781
2011m12,-.0168511
2012m1,-.1124638
2012m2,-.1184697
2012m3,-.2091215
2012m4,-.2646456
2012m5,-.255542
2012m6,-.3534224
2012m7,-.3934006
2012m8,-.3646667
2012m9,-.1780195
2012m10,.0593498
2012m11,.028553
2012m12,-.1560799
2013m1,-.315169
2013m2,-.4068638
2013m3,-.4467361
2013m4,-.5434249
2013m5,-.656342
2013m6,-.8454138
2013m7,-.9267746
2013m8,-.881282
2013m9,-.8456243
2013m10,-.7378601
2013m11,-.670935
2013m12,-.6119738
2014m1,-.5445067
2014m2,-.5579317
2014m3,-.7042856
2014m4,-.8571311
2014m5,-.958934
2014m6,-1.018613
2014m7,-1.027941
2014m8,-1.0622
2014m9,-1.013205
2014m10,-.8515887
2014m11,-.6578184
2014m12,-.5586822
2015m1,-.5455345
2015m2,-.6496999
2015m3,-.8021582
2015m4,-.9281294
2015m5,-.9955037
2015m6,-1.008412
2015m7,-1.053234
2015m8,-1.028523
2015m9,-.8654004
2015m10,-.7710025
2015m11,-.8074002
2015m12,-.8060268
2016m1,-.718271
2016m2,-.6633195
2016m3,-.6635734
2016m4,-.6720399
