date,swb_security
2008m1,-.1726565
2008m2,.3389159
2008m3,.529853
2008m4,.6453269
2008m5,.672211
2008m6,.6743791
2008m7,.483585
2008m8,.1769489
2008m9,-.6206754
2008m10,-1.091044
2008m11,-1.070321
2008m12,-.4218212
2009m1,.0390005
2009m2,.1674425
2009m3,.334398
2009m4,.5081767
2009m5,.7208962
2009m6,.5994136
2009m7,.4305153
2009m8,.4468576
2009m9,.1312736
2009m10,-.3773659
2009m11,-.5703523
2009m12,-.7833444
2010m1,-.9099311
2010m2,-.6034597
2010m3,-.325569
2010m4,.2260491
2010m5,.7049016
2010m6,.7848881
2010m7,.1938537
2010m8,-.2994718
2010m9,-.6592144
2010m10,-.7870154
2010m11,-.5613146
2010m12,-.2474571
2011m1,.0246801
2011m2,.2465596
2011m3,.5077559
2011m4,.8697767
2011m5,1.112172
2011m6,1.120322
2011m7,.7877617
2011m8,.3789871
2011m9,.1133685
2011m10,.0354624
2011m11,.0652972
2011m12,.3386827
2012m1,.6093221
2012m2,.7833837
2012m3,.9978143
2012m4,1.073579
2012m5,1.250636
2012m6,1.283482
2012m7,1.161876
2012m8,1.086635
2012m9,.9170383
2012m10,.7318807
2012m11,.6078995
2012m12,.5160915
2013m1,.5020018
2013m2,.7938431
2013m3,1.096563
2013m4,1.453359
2013m5,1.67657
2013m6,1.774514
2013m7,1.696425
2013m8,1.509474
2013m9,1.341906
2013m10,1.210484
2013m11,1.12861
2013m12,1.113944
2014m1,1.263202
2014m2,1.515829
2014m3,1.925112
2014m4,2.223161
2014m5,2.276144
2014m6,2.245908
2014m7,2.146808
2014m8,2.089184
2014m9,2.244344
2014m10,2.395139
2014m11,2.317576
2014m12,1.976185
2015m1,1.735951
2015m2,1.768542
2015m3,1.745722
2015m4,1.82521
2015m5,1.849851
2015m6,1.697415
2015m7,1.525827
2015m8,1.458657
2015m9,1.490263
2015m10,1.36139
2015m11,1.315735
2015m12,1.47778
2016m1,1.638485
2016m2,1.650479
2016m3,1.810313
2016m4,1.88138
