big_picture_f
.4273902
.6062264
.2653016
1.046603
-.0147626
-1.622366
-1.4355
-.0883163
1.159632
.8387438
.7862791
.9179104
.6376426
.5309361
.1586571
.7147089
-.8378132
-1.920997
-2.019859
.0548128
1.113618
1.047927
.5964644
-.1317394
-.1986771
.3043529
-.2005773
-.0722376
-.7565609
-1.880308
-2.149084
-.6399365
.3823619
.5248995
.5394245
.0893462
-.2446493
.04641
.1098582
-.1117326
-.5552076
-2.068566
-1.91335
-.3569807
1.232124
.8562396
.9008091
1.047215
.4469194
1.054418
.7887034
.9961083
.2926326
-1.122366
-1.960287
.0883935
1.698804
