worry
.6571273
-.0996729
.1877939
-.0184342
.2236023
-.0477601
.1984069
1.789707
.1558118
1.643312
.3965254
.728792
.2662065
.1111521
-.2507965
.4381294
-.1796919
-.3500257
.4965161
1.48363
1.476277
1.364144
1.672467
.291198
.0157489
-.1721181
-.1992601
-.0496292
-.9286242
-.7068071
-.2768228
1.11001
.3800523
.3753004
.462795
-.3062801
-.0698981
-.0868107
-.0636165
1.014539
.051366
-.83737
.4002502
.6586975
-.3451894
.5573823
.1537063
-.035398
-.0476314
.3907157
.0836949
-.0659664
-.2817386
-.0378242
-.8780178
.3702206
-.1598937
