date,cat_education
2011m1,.8753137
2011m2,.8876331
2011m3,.6988989
2011m4,.3654993
2011m5,-.1017269
2011m6,-.3353069
2011m7,-.0652062
2011m8,.6780746
2011m9,1.232654
2011m10,1.153754
2011m11,.7038463
2011m12,.3393432
2012m1,.5009755
2012m2,.62789
2012m3,.587427
2012m4,.2939432
2012m5,-.2746834
2012m6,-.7388738
2012m7,-.627706
2012m8,.0776807
2012m9,.6893976
2012m10,.503727
2012m11,-.1939611
2012m12,-.6446515
2013m1,-.3581299
2013m2,-.0414351
2013m3,-.0546006
2013m4,-.2364091
2013m5,-.8290541
2013m6,-1.271981
2013m7,-1.178825
2013m8,-.3785032
2013m9,.3743472
2013m10,.4605352
2013m11,.0097942
2013m12,-.4141886
2014m1,-.4262436
2014m2,-.300971
2014m3,-.3262124
2014m4,-.6268458
2014m5,-1.151008
2014m6,-1.51169
2014m7,-1.256057
2014m8,-.3613704
2014m9,.411779
2014m10,.5281713
2014m11,.2230007
2014m12,.0046131
2015m1,.2465132
2015m2,.5002066
2015m3,.5632551
2015m4,.2753805
2015m5,-.5345623
2015m6,-1.147251
2015m7,-.9824374
2015m8,-.0085509
2015m9,.8164247
2015m10,.8254035
2015m11,.3365392
2015m12,-.1002038
2016m1,-.0267456
2016m2,.1444062
2016m3,.214087
2016m4,.354876
