region,date,housing
Limousin,2013m1,-.3823385685682297
Limousin,2013m2,-.0357863654692968
Limousin,2013m3,-.3164219856262207
Limousin,2013m4,.0316031674544016
Limousin,2013m5,.1268553634484609
Limousin,2013m6,.2856607089440028
Limousin,2013m7,.8325853794813156
Limousin,2013m8,.3812302487591903
Limousin,2013m9,.140089695652326
Limousin,2013m10,-.212993323802948
Limousin,2013m11,-1.556623697280884
Limousin,2013m12,-1.810348391532898
Limousin,2014m1,-.5212977478901545
Limousin,2014m2,-.217857301235199
Limousin,2014m3,-.5643596028288206
Limousin,2014m4,-1.230424205462138
Limousin,2014m5,-.80888432264328
Limousin,2014m6,-.2085607300202052
Limousin,2014m7,.5269831617673238
Limousin,2014m8,.0157185395558675
Limousin,2014m9,.346418725947539
Limousin,2014m10,-.337669958670934
Limousin,2014m11,-.7436495721340179
Limousin,2014m12,-1.608533938725789
Limousin,2015m1,-.0954301779468854
Limousin,2015m2,.2663615097602208
Limousin,2015m3,.4010073840618134
Limousin,2015m4,.092599814136823
Limousin,2015m5,-.112173597017924
Limousin,2015m6,.3130837852756183
Limousin,2015m7,1.37599354237318
Limousin,2015m8,.1360836878108481
Limousin,2015m9,.1808206302424272
Limousin,2015m10,-.7276610309878985
Limousin,2015m11,-.8092384984095892
Limousin,2015m12,-1.548079232374827
Limousin,2016m1,.3116904584070047
Limousin,2016m2,-.5606880824392041
Limousin,2016m3,.0276718127230803
Limousin,2016m4,-.403987983862559
Limousin,2016m5,.070247953136762
Limousin,2016m6,
