laugh
-3.214881
-1.804515
-1.922428
-1.252038
-2.090246
-2.994715
-1.179093
.0008594
-2.400268
-1.259569
-.9333525
-.5327075
-.2476519
-.7415189
-.5124151
.4153717
.3796831
.2481836
-.3868496
2.135577
-.5797722
-2.150673
-1.289631
-2.636555
-1.234424
-.0987197
1.131997
2.08518
1.419711
.6106769
.8363474
1.282428
1.569693
.1437721
1.557022
-.9643438
-1.062858
.8249553
2.629047
1.102487
.7898311
1.033736
.7772423
.0694299
1.598557
2.251373
-.8112473
-.6384553
.7897944
1.247768
1.788822
1.596632
2.361616
.756662
.6303704
.4681558
.6859459
