date,cat_civic_engagement
2011m1,1.276311
2011m2,1.66741
2011m3,1.720783
2011m4,1.251844
2011m5,.410801
2011m6,-.429194
2011m7,-.8229305
2011m8,-.573583
2011m9,.2343771
2011m10,.8954309
2011m11,1.073744
2011m12,.8961126
2012m1,.7739748
2012m2,.8438288
2012m3,.7460602
2012m4,.4713337
2012m5,-.1827658
2012m6,-1.047276
2012m7,-1.514973
2012m8,-1.194868
2012m9,-.3029239
2012m10,.2552768
2012m11,.3336605
2012m12,.1278822
2013m1,.1275613
2013m2,.1787752
2013m3,.1083707
2013m4,-.0576148
2013m5,-.5714319
2013m6,-1.228537
2013m7,-1.502189
2013m8,-1.155027
2013m9,-.4004543
2013m10,.2177601
2013m11,.3209801
2013m12,.1663361
2014m1,.1345763
2014m2,.3186249
2014m3,.342833
2014m4,.0800037
2014m5,-.5266475
2014m6,-1.227467
2014m7,-1.590675
2014m8,-1.345313
2014m9,-.5609648
2014m10,-.0363075
2014m11,.0294998
2014m12,-.0760028
2015m1,.0016236
2015m2,.2449129
2015m3,.3744861
2015m4,.2894885
2015m5,-.1600767
2015m6,-.7960446
2015m7,-1.154217
2015m8,-.9779712
2015m9,-.2104288
2015m10,.3740798
2015m11,.4727057
2015m12,.3432422
2016m1,.3616155
2016m2,.5007148
2016m3,.6816499
2016m4,.9972124
