learn
-3.09174
-1.468113
.2683499
-.258693
-.1121799
-.6945789
-1.458863
-1.004789
1.855135
1.434685
.7105415
-.5200068
-.1773804
1.484942
.9689862
1.418953
1.007912
-.4596283
-.1652172
.9561127
1.184599
1.721517
-.9562569
-.659455
-1.057607
.8755494
.8922029
1.326131
.9547557
.4126031
-.2772784
.4174293
1.473198
1.752756
.9090657
-.6542252
-.8206884
-.1414608
1.569796
.4562163
-.2786625
-.4277509
-.1449227
1.269439
1.155951
1.870937
.4129346
-.3348417
-.3981239
.93173
1.063091
1.318106
.9493573
-.0493067
-1.012067
.3838993
1.456955
