civic_f
.7497482
.5229851
1.046754
1.232101
.3111269
1.333658
1.228407
-.1636753
-.1108063
.2174247
-.3864534
.0648836
.4414222
-.0039729
1.290584
-1.010534
-.4535214
2.672023
.9611186
.2619712
-.0540709
.9269074
.7562374
-.299834
-.3548881
-.251129
.3962327
.8031999
.9624453
1.007908
1.956691
1.322777
-.4257676
-1.135034
-.0718331
-.3921661
-1.268867
-.9916667
-1.184835
.1101724
-.6427331
.6693332
-.020927
-1.052012
-1.450377
-1.473691
-1.226238
-.3732737
-1.551424
-1.186534
-.3865193
-1.218802
-2.131065
-.1181961
1.227136
.4712185
-1.553619
