home_finance_f
.4490007
.2850753
-.3422908
-.4969705
-.9847752
.4926456
.51534
2.25572
.8089575
.5904791
-.243742
.5910245
2.011899
1.22643
.6075478
.2749557
.3766221
1.614914
1.851952
.6570293
.433608
-.3105434
-.4183146
-.2349931
.4888779
.4142834
.1039097
-.6900175
-.4052298
1.633456
1.181578
-.0651732
-1.201572
-1.475963
-1.566179
-.9475843
-1.09415
-1.397771
-1.111438
-1.385308
-1.385703
-.2906318
.5912486
.082732
-1.515048
-1.615568
-1.549745
-.7048676
.968305
.4378241
-.1034604
-.3565458
-.669334
1.118519
1.153625
.4366604
-1.091301
