laugh
-1.498731
-.8903645
-.3242918
-1.048829
.1837553
-.1770701
-.972026
-1.081621
.6817872
-.070918
-1.137543
-.5323348
-.2439486
-.0421609
.7055184
1.735773
.9740598
-.5612708
.2423158
1.643983
-.464578
.0556176
-2.139133
-2.083006
-.9338933
-.9960464
1.020553
1.689343
.5681182
.4524694
.6285622
.1856186
-.1919491
1.425078
.5930189
-1.559079
-1.366356
-1.371118
.4395675
.7974781
-.791769
.6982664
-.2474094
1.329104
.2151941
2.113909
.5584037
-.0147112
-.8908121
.4646955
.6227644
.1085794
1.06048
.5602211
.8530594
1.195712
.1079628
