date,swb_security
2008m1,.5575436
2008m2,.5127896
2008m3,.4515736
2008m4,.4305241
2008m5,.2683479
2008m6,.1946955
2008m7,.2415895
2008m8,.137167
2008m9,-.4984536
2008m10,-1.086258
2008m11,-.9282551
2008m12,-.441047
2009m1,-.1672412
2009m2,.0529455
2009m3,.3074905
2009m4,.18924
2009m5,.2104764
2009m6,.1765913
2009m7,.2414358
2009m8,.28914
2009m9,.6896221
2009m10,.916952
2009m11,.6013983
2009m12,.3829049
2010m1,.2233233
2010m2,.1004017
2010m3,-.2133695
2010m4,-.0757682
2010m5,.2106174
2010m6,.3242209
2010m7,.1271224
2010m8,-.0918418
2010m9,-.2873299
2010m10,-.3582374
2010m11,-.1414351
2010m12,.3187612
2011m1,.641804
2011m2,.8569981
2011m3,.8516875
2011m4,.7054254
2011m5,.572874
2011m6,.3530527
2011m7,.142598
2011m8,.2379879
2011m9,.3700335
2011m10,.4254529
2011m11,.7285765
2011m12,.9493667
2012m1,1.209523
2012m2,1.569813
2012m3,1.866451
2012m4,2.091131
2012m5,1.923313
2012m6,1.445467
2012m7,.9512185
2012m8,.7366527
2012m9,.711272
2012m10,.5357861
2012m11,.3020394
2012m12,.3645889
2013m1,.6812198
2013m2,1.148774
2013m3,1.518355
2013m4,1.709892
2013m5,1.725474
2013m6,1.77617
2013m7,1.887507
2013m8,1.891374
2013m9,1.704659
2013m10,1.468154
2013m11,1.362772
2013m12,1.338948
2014m1,1.592179
2014m2,1.916079
2014m3,2.016065
2014m4,2.009246
2014m5,1.834349
2014m6,1.704376
2014m7,1.572847
2014m8,1.640361
2014m9,1.704588
2014m10,1.734242
2014m11,1.783866
2014m12,1.780163
2015m1,1.802876
2015m2,1.888739
2015m3,1.923233
2015m4,1.969699
2015m5,1.887383
2015m6,1.892767
2015m7,1.979907
2015m8,2.258543
2015m9,2.44846
2015m10,2.540493
2015m11,2.440712
2015m12,2.402052
2016m1,2.463153
2016m2,2.552807
2016m3,2.166361
2016m4,1.350505
