date,cat_layoffs
2008m1,-.8365387
2008m2,-1.105038
2008m3,-1.093445
2008m4,-.7451117
2008m5,-.5074503
2008m6,-.6016216
2008m7,-.8704751
2008m8,-.9457347
2008m9,-.6270729
2008m10,-.0382286
2008m11,.7575024
2008m12,1.758254
2009m1,2.77544
2009m2,2.601245
2009m3,1.9432
2009m4,1.386417
2009m5,1.102785
2009m6,1.006265
2009m7,.9278664
2009m8,1.148988
2009m9,1.239632
2009m10,1.276104
2009m11,.7202538
2009m12,.2474068
2010m1,.0657732
2010m2,-.0237573
2010m3,-.2739309
2010m4,-.5725459
2010m5,-.6516893
2010m6,-.5946646
2010m7,-.4803742
2010m8,-.7346262
2010m9,-.8764281
2010m10,-.7928116
2010m11,-.6243185
2010m12,-.2655935
2011m1,.1240729
2011m2,.2405307
2011m3,.4125305
2011m4,.4823813
2011m5,-.0158434
2011m6,-.2687482
2011m7,.1056591
2011m8,.6056772
2011m9,.8238347
2011m10,.8356452
2011m11,.9043754
2011m12,.6022533
2012m1,.3923974
2012m2,.2501774
2012m3,.0888968
2012m4,-.0090523
2012m5,-.2229405
2012m6,-.2869125
2012m7,-.0808159
2012m8,.1838819
2012m9,.3376157
2012m10,.4528029
2012m11,.5447263
2012m12,.3458523
2013m1,.1942612
2013m2,.1031771
2013m3,.187803
2013m4,.5092714
2013m5,.9681279
2013m6,1.105097
2013m7,.5179039
2013m8,-.0655704
2013m9,-.3437521
2013m10,-.3222152
2013m11,-.260807
2013m12,-.0296286
2014m1,.3926502
2014m2,.6663986
2014m3,.3611265
2014m4,-.0158005
2014m5,-.4498883
2014m6,-.7632948
2014m7,-.8389385
2014m8,-.6981961
2014m9,-.4450638
2014m10,-.4752639
2014m11,-.6828391
2014m12,-.8101124
2015m1,-.948128
2015m2,-.9540429
2015m3,-.7834061
2015m4,-.8133572
2015m5,-1.01314
2015m6,-1.194761
2015m7,-1.179115
2015m8,-.9932268
2015m9,-.6831036
2015m10,-.485916
2015m11,-.5271156
2015m12,-.6940565
2016m1,-.6719301
2016m2,-.4909718
2016m3,-.1895202
2016m4,.2726678
