date,cat_layoffs
2008m1,-1.013298
2008m2,-1.264895
2008m3,-1.222613
2008m4,-1.048135
2008m5,-.9160792
2008m6,-.8481644
2008m7,-.8263465
2008m8,-.6883932
2008m9,-.2461785
2008m10,.4520267
2008m11,1.243524
2008m12,2.019013
2009m1,2.906833
2009m2,2.943749
2009m3,2.351413
2009m4,1.656064
2009m5,.9489907
2009m6,.5623168
2009m7,.4814329
2009m8,.5446885
2009m9,.7895635
2009m10,1.228442
2009m11,1.489228
2009m12,1.444709
2010m1,1.36461
2010m2,1.310354
2010m3,1.46772
2010m4,1.295691
2010m5,1.16274
2010m6,1.090871
2010m7,1.095331
2010m8,.7204913
2010m9,.4675974
2010m10,.6399785
2010m11,.7916767
2010m12,.7530472
2011m1,.6051454
2011m2,.3695148
2011m3,.102945
2011m4,-.2288675
2011m5,-.579225
2011m6,-.7334667
2011m7,-.740232
2011m8,-.6173072
2011m9,-.3722768
2011m10,-.1510571
2011m11,.0143491
2011m12,.1039165
2012m1,.2222981
2012m2,.0592133
2012m3,-.1935558
2012m4,-.3161333
2012m5,-.3951746
2012m6,-.3939421
2012m7,-.3143225
2012m8,-.2054833
2012m9,-.0779414
2012m10,.0389777
2012m11,-.0526022
2012m12,-.0425955
2013m1,.106913
2013m2,.0846192
2013m3,-.1170515
2013m4,-.3861469
2013m5,-.6021239
2013m6,-.8385376
2013m7,-.8240697
2013m8,-.6896546
2013m9,-.5534719
2013m10,-.4510578
2013m11,-.466967
2013m12,-.4462883
2014m1,-.3840382
2014m2,-.4762202
2014m3,-.5652068
2014m4,-.4978977
2014m5,-.5867373
2014m6,-.6086995
2014m7,-.6780838
2014m8,-.720327
2014m9,-.8283459
2014m10,-.9688171
2014m11,-1.170063
2014m12,-1.068928
2015m1,-.583886
2015m2,-.203741
2015m3,-.0781152
2015m4,-.3100044
2015m5,-.7141425
2015m6,-.9671637
2015m7,-1.057079
2015m8,-.9985102
2015m9,-.7346554
2015m10,-.701283
2015m11,-.6600423
2015m12,-.5017791
2016m1,-.2910202
2016m2,-.0804483
2016m3,.0766696
2016m4,.2922255
