date,swb_respect
2008m1,-.4011845
2008m2,-.858458
2008m3,-.9958194
2008m4,-.6108155
2008m5,-.1371418
2008m6,.1754135
2008m7,.2458417
2008m8,.1876463
2008m9,.4050866
2008m10,.4115551
2008m11,.650905
2008m12,1.099456
2009m1,1.346351
2009m2,1.038323
2009m3,.7342206
2009m4,.6193289
2009m5,.811437
2009m6,.8210998
2009m7,.6287197
2009m8,.7424574
2009m9,1.225503
2009m10,1.648372
2009m11,2.240439
2009m12,2.47612
2010m1,2.653304
2010m2,2.488554
2010m3,2.351135
2010m4,2.09201
2010m5,1.844211
2010m6,1.50273
2010m7,1.309495
2010m8,1.230149
2010m9,1.313398
2010m10,1.248414
2010m11,1.339887
2010m12,1.760394
2011m1,2.447583
2011m2,2.398641
2011m3,2.099881
2011m4,1.725962
2011m5,1.729173
2011m6,1.898
2011m7,1.906771
2011m8,1.756082
2011m9,1.740652
2011m10,1.673194
2011m11,1.742777
2011m12,1.668256
2012m1,1.708856
2012m2,1.435915
2012m3,1.222207
2012m4,1.158543
2012m5,1.32416
2012m6,1.558338
2012m7,1.707419
2012m8,1.598978
2012m9,1.422329
2012m10,1.18389
2012m11,.9722997
2012m12,.6636913
2013m1,1.137457
2013m2,1.416736
2013m3,1.411952
2013m4,1.13003
2013m5,1.196805
2013m6,1.401662
2013m7,1.49684
2013m8,1.527221
2013m9,1.512462
2013m10,1.360562
2013m11,1.362754
2013m12,1.381374
2014m1,1.79383
2014m2,1.779673
2014m3,1.46145
2014m4,1.337979
2014m5,1.369141
2014m6,1.278579
2014m7,1.087151
2014m8,.9893042
2014m9,.8439431
2014m10,.6051005
2014m11,.3973988
2014m12,.5112029
2015m1,.7863475
2015m2,.877957
2015m3,.9758714
2015m4,.8579019
2015m5,.8489811
2015m6,.8565431
2015m7,.5996854
2015m8,.1424221
2015m9,-.2081749
2015m10,-.3664194
2015m11,-.421272
2015m12,-.3418909
2016m1,.2120965
2016m2,.3035079
2016m3,.2479482
2016m4,.0983081
