fin_security_f
1.175288
-.0455563
-1.411262
-.924298
-.3176121
.942126
.9353631
.455902
-1.160775
-1.576774
-.7798406
-.3223861
.1476027
-1.044986
-1.233249
-1.589783
-1.395493
.3033542
.1491435
-.4811294
-1.094913
-1.320761
-.2687241
-.5692833
.0947931
-.8430374
-.6559231
-1.296844
-.937474
.1509287
.9022959
.0402304
-.0105641
.4776724
-.5596822
1.445172
1.35933
-.2299918
-.5940888
-.0220471
.0720926
1.514117
2.677344
.3861521
.0829793
.0898726
.4266864
1.11984
1.048859
.4907968
-.1703642
-.1948831
-.2543106
1.223353
2.534464
1.9274
-.8671235
