region,date,droite_id
Auvergne,2013m1,.057547811
Auvergne,2013m2,-.77788776
Auvergne,2013m3,.17287318
Auvergne,2013m4,-.63447291
Auvergne,2013m5,-.33770809
Auvergne,2013m6,-1.3490137
Auvergne,2013m7,-2.1387634
Auvergne,2013m8,-2.1723676
Auvergne,2013m9,-.80284727
Auvergne,2013m10,.7388162
Auvergne,2013m11,-.91382384
Auvergne,2013m12,-.7247414
Auvergne,2014m1,-.057171345
Auvergne,2014m2,.31327143
Auvergne,2014m3,-.83523685
Auvergne,2014m4,-.070102736
Auvergne,2014m5,-.37327734
Auvergne,2014m6,-.98911184
Auvergne,2014m7,-1.1742538
Auvergne,2014m8,-1.2203346
Auvergne,2014m9,1.4425459
Auvergne,2014m10,.07024204
Auvergne,2014m11,.51970237
Auvergne,2014m12,-.011501582
Auvergne,2015m1,1.6551034
Auvergne,2015m2,.70657575
Auvergne,2015m3,.89355046
Auvergne,2015m4,.1761407
Auvergne,2015m5,-.35400343
Auvergne,2015m6,-.065972358
Auvergne,2015m7,-.36090425
Auvergne,2015m8,-1.0714276
Auvergne,2015m9,.90416086
Auvergne,2015m10,1.1852521
Auvergne,2015m11,.78605407
Auvergne,2015m12,-.55704021
Auvergne,2016m1,1.5149529
Auvergne,2016m2,.70776105
Auvergne,2016m3,.48886961
Auvergne,2016m4,.29502541
Auvergne,2016m5,.87874937
Auvergne,2016m6,.39927626
Auvergne,2016m7,-.85825431
Auvergne,2016m8,-.61805344
Auvergne,2016m9,1.1100073
Auvergne,2016m10,.58648235
Auvergne,2016m11,.74021083
Auvergne,2016m12,-.16062558
Auvergne,2017m1,.83465868
Auvergne,2017m2,1.4757973
Auvergne,2017m3,.98828733
