date,cat_housing
2011m1,.5503959
2011m2,.1276881
2011m3,-.2672835
2011m4,-.6011972
2011m5,-.7262874
2011m6,-.41529
2011m7,.3643494
2011m8,1.497799
2011m9,1.818665
2011m10,1.574264
2011m11,.906086
2011m12,.615851
2012m1,.7826229
2012m2,.9706888
2012m3,.8465025
2012m4,.6473749
2012m5,.7583093
2012m6,.9915239
2012m7,1.046932
2012m8,.9175572
2012m9,.7838112
2012m10,.4727558
2012m11,.0341267
2012m12,-.1161328
2013m1,.1880763
2013m2,.3734291
2013m3,.4506846
2013m4,.5901544
2013m5,.7088303
2013m6,.701951
2013m7,.2994412
2013m8,-.3144455
2013m9,-.8329656
2013m10,-1.233043
2013m11,-1.549626
2013m12,-1.590005
2014m1,-1.26544
2014m2,-.9817158
2014m3,-.7343215
2014m4,-.5951292
2014m5,-.547118
2014m6,-.5935431
2014m7,-.7908132
2014m8,-1.086311
2014m9,-1.294199
2014m10,-1.337278
2014m11,-1.301145
2014m12,-.8555331
2015m1,-.011666
2015m2,.4840415
2015m3,.5694757
2015m4,.4276393
2015m5,.238284
2015m6,.1078636
2015m7,.0052229
2015m8,-.1754545
2015m9,-.5394496
2015m10,-.9053729
2015m11,-1.098166
2015m12,-.8706484
2016m1,-.2576765
2016m2,.3656391
2016m3,.6677712
2016m4,1.001448
