date,swb_sadness
2008m1,-.2053787
2008m2,.1447789
2008m3,.02204
2008m4,-.2690696
2008m5,-.1723692
2008m6,-.0766413
2008m7,-.1301067
2008m8,-.110463
2008m9,-.0192947
2008m10,.4298048
2008m11,1.160832
2008m12,1.705352
2009m1,2.34567
2009m2,2.534399
2009m3,2.568483
2009m4,2.074929
2009m5,1.489529
2009m6,1.219514
2009m7,.9946262
2009m8,.6514476
2009m9,.1148335
2009m10,-.0905446
2009m11,-.354874
2009m12,-.7564296
2010m1,-.974121
2010m2,-1.041644
2010m3,-1.227008
2010m4,-1.313417
2010m5,-.7983509
2010m6,-.2396638
2010m7,.1551466
2010m8,.0242074
2010m9,-.1400125
2010m10,-.4245039
2010m11,-.2995279
2010m12,-.2602395
2011m1,-.2466091
2011m2,-.2393395
2011m3,-.3389733
2011m4,-.469974
2011m5,-.6524461
2011m6,-.760446
2011m7,-.5032281
2011m8,-.1532463
2011m9,-.0254604
2011m10,-.1928213
2011m11,-.1812825
2011m12,.023024
2012m1,-.0336652
2012m2,-.3604332
2012m3,-.6391451
2012m4,-.6209924
2012m5,-.3016398
2012m6,-.0729129
2012m7,-.0069805
2012m8,.2038497
2012m9,.6816466
2012m10,.7974762
2012m11,.9748819
2012m12,.783352
2013m1,.0248726
2013m2,-.6161048
2013m3,-1.021811
2013m4,-1.102816
2013m5,-.9926986
2013m6,-.8640406
2013m7,-.876317
2013m8,-.7844847
2013m9,-.7475071
2013m10,-.6964168
2013m11,-.3852813
2013m12,-.177499
2014m1,-.2774065
2014m2,-.6331057
2014m3,-.9077589
2014m4,-.96494
2014m5,-.873327
2014m6,-.8997014
2014m7,-.7893834
2014m8,-.5484655
2014m9,-.369815
2014m10,-.2480508
2014m11,-.2385557
2014m12,-.4234211
2015m1,-.8030995
2015m2,-1.196795
2015m3,-1.441277
2015m4,-1.483338
2015m5,-1.406866
2015m6,-1.21523
2015m7,-1.006994
2015m8,-.8061339
2015m9,-.6216178
2015m10,-.1842692
2015m11,.2123619
2015m12,.1100326
2016m1,-.3655666
2016m2,-.757565
2016m3,-1.151488
2016m4,-1.497985
