date,cat_layoffs
2011m1,1.795124
2011m2,1.341272
2011m3,.9654467
2011m4,.8309015
2011m5,.6950145
2011m6,.7755177
2011m7,1.000986
2011m8,1.179182
2011m9,1.064065
2011m10,.5534281
2011m11,.2979486
2011m12,.2309569
2012m1,.513211
2012m2,.592271
2012m3,.3602281
2012m4,.1939094
2012m5,.1372799
2012m6,.1400993
2012m7,.2457244
2012m8,.4327747
2012m9,.9126487
2012m10,1.401516
2012m11,1.609995
2012m12,1.164696
2013m1,.9583588
2013m2,.7038121
2013m3,.3090236
2013m4,.2412166
2013m5,.3948324
2013m6,.5854973
2013m7,.529416
2013m8,.3725731
2013m9,.1454706
2013m10,-.1399833
2013m11,-.3132356
2013m12,-.2737264
2014m1,.2166449
2014m2,.5832157
2014m3,.5321659
2014m4,.1845329
2014m5,-.3892601
2014m6,-.8128017
2014m7,-.9578456
2014m8,-1.028101
2014m9,-1.009041
2014m10,-1.002496
2014m11,-.9578047
2014m12,-.744517
2015m1,-.5116223
2015m2,-.5791637
2015m3,-.6917768
2015m4,-.9877719
2015m5,-1.335753
2015m6,-1.54417
2015m7,-1.483529
2015m8,-1.3651
2015m9,-1.117451
2015m10,-.9610221
2015m11,-1.014564
2015m12,-1.135597
2016m1,-1.053204
2016m2,-.8639191
2016m3,-.8919726
2016m4,-1.025526
