sadness
2.341007
.3753217
-.2193616
.1774829
-.8005235
-1.515584
.7880068
.8562018
.6157221
1.30544
.9191462
2.561377
1.075244
-.1323784
.0746683
-.2743166
-1.486771
-1.343708
-.4476449
-1.563778
.1162835
-1.295137
1.330424
2.561565
1.924499
1.45192
-.7470981
-.8614882
-.5759038
-.4024868
-1.070546
-.6617404
-.4703898
-.5556862
-.4850266
1.323618
1.055923
.9704537
-.6988364
.8194088
-.2277084
-.7848016
-.0838787
.0721328
.9714417
1.276349
-.1143862
1.171888
1.104438
.676037
-.4137401
-1.095593
-1.670258
-.616925
-.5693249
-.3845883
1.633609
