region,date,health
Champagne-Ardenne,2013m1,-.0477088503539562
Champagne-Ardenne,2013m2,-.070803905526797
Champagne-Ardenne,2013m3,-.3137171002518799
Champagne-Ardenne,2013m4,-.434772221578492
Champagne-Ardenne,2013m5,-.4349660707327227
Champagne-Ardenne,2013m6,-.5931007493701246
Champagne-Ardenne,2013m7,-.8505273999439346
Champagne-Ardenne,2013m8,-.5806968768851625
Champagne-Ardenne,2013m9,-.1618433816668888
Champagne-Ardenne,2013m10,-.0296690298451318
Champagne-Ardenne,2013m11,-.0990110710263252
Champagne-Ardenne,2013m12,-.6395084233437147
Champagne-Ardenne,2014m1,.2063890673841039
Champagne-Ardenne,2014m2,.4293089662161138
Champagne-Ardenne,2014m3,.136428631324735
Champagne-Ardenne,2014m4,-.219833946838561
Champagne-Ardenne,2014m5,-.0895799744046397
Champagne-Ardenne,2014m6,-.2429997405658166
Champagne-Ardenne,2014m7,-.0860273092985153
Champagne-Ardenne,2014m8,-.0642055115765995
Champagne-Ardenne,2014m9,.5132352548340956
Champagne-Ardenne,2014m10,.2939156961834265
Champagne-Ardenne,2014m11,.4124665330681536
Champagne-Ardenne,2014m12,-.1340461903148227
Champagne-Ardenne,2015m1,.4794110243933069
Champagne-Ardenne,2015m2,.587667359246148
Champagne-Ardenne,2015m3,.4808633455799686
Champagne-Ardenne,2015m4,-.0051287127037843
Champagne-Ardenne,2015m5,.0791408744537168
Champagne-Ardenne,2015m6,.6089203448759185
Champagne-Ardenne,2015m7,-.0153519821663698
Champagne-Ardenne,2015m8,.4402632204194863
Champagne-Ardenne,2015m9,.5442793774935935
Champagne-Ardenne,2015m10,.9885501886407534
Champagne-Ardenne,2015m11,.8368448730972078
Champagne-Ardenne,2015m12,.3802731690100498
Champagne-Ardenne,2016m1,1.304318362226089
Champagne-Ardenne,2016m2,1.318800165809484
Champagne-Ardenne,2016m3,1.30442509924372
Champagne-Ardenne,2016m4,1.017765027367406
Champagne-Ardenne,2016m5,.8277284846537643
Champagne-Ardenne,2016m6,
