learn
-.8536699
-.2504918
-.1413956
.0380336
.610813
-.3114699
-.3469737
-.4411683
1.715441
.9130956
1.249986
.6886683
.42969
.0157289
.6652007
.5005947
-.069492
-1.553817
-.8840969
.2417007
.1814101
1.052876
-.5396701
-.1814562
-1.308465
.0516248
1.724202
1.016109
1.131295
.6126946
.0870407
-.3373545
.9900992
2.066883
.5376674
-.5708802
-2.027167
-.4316403
.1971175
.7188755
-.0069326
.7638834
.1751179
.9492514
.3426597
2.005494
1.717997
-.0638598
-1.008829
.5439737
1.096224
1.239004
.8702416
-.1466667
.2913206
.6564127
1.627068
