date,cat_job_growth
2011m1,.2663028
2011m2,.5315952
2011m3,.7998414
2011m4,.5921303
2011m5,.0796047
2011m6,-.5224949
2011m7,-.7075926
2011m8,-.4565954
2011m9,-.3790065
2011m10,-.4645099
2011m11,-.7955963
2011m12,-.9237111
2012m1,-.4497073
2012m2,.0408674
2012m3,.3474786
2012m4,.2310046
2012m5,-.2494688
2012m6,-.6043912
2012m7,-.7406482
2012m8,-.6262603
2012m9,-.4419025
2012m10,-.6780635
2012m11,-1.266328
2012m12,-1.541443
2013m1,-1.083725
2013m2,-.4586797
2013m3,.048071
2013m4,.3270309
2013m5,.218714
2013m6,-.174083
2013m7,-.6282659
2013m8,-.9833444
2013m9,-.8831134
2013m10,-.7969351
2013m11,-1.079557
2013m12,-1.03617
2014m1,-.5595011
2014m2,-.0179698
2014m3,.4567344
2014m4,.7124018
2014m5,.5332083
2014m6,-.0656189
2014m7,-.1654505
2014m8,.0575429
2014m9,.4492244
2014m10,.2292886
2014m11,-.3039493
2014m12,-.3285568
2015m1,.1546257
2015m2,.7190767
2015m3,1.095674
2015m4,1.176692
2015m5,.8896882
2015m6,.6561585
2015m7,.4541449
2015m8,.2541358
2015m9,.289925
2015m10,.3215789
2015m11,.3642954
2015m12,.4956937
2016m1,.7512808
2016m2,1.387049
2016m3,1.978297
2016m4,2.503283
