date,cat_health_worries
2008m1,-.43172
2008m2,-.0712031
2008m3,-.0277602
2008m4,-.1099421
2008m5,-.0872897
2008m6,-.2122679
2008m7,-.2258766
2008m8,-.1413218
2008m9,.130087
2008m10,.3863555
2008m11,.3984088
2008m12,.314505
2009m1,.2836543
2009m2,.3758662
2009m3,.5785107
2009m4,.5325259
2009m5,.277661
2009m6,.078949
2009m7,.1806069
2009m8,.5478843
2009m9,1.044527
2009m10,1.52385
2009m11,1.663357
2009m12,1.589111
2010m1,1.513911
2010m2,1.675644
2010m3,2.12024
2010m4,2.350472
2010m5,2.254112
2010m6,1.942554
2010m7,1.515207
2010m8,1.224324
2010m9,1.097387
2010m10,1.16606
2010m11,1.27291
2010m12,1.063147
2011m1,1.008776
2011m2,.9607712
2011m3,.8865655
2011m4,.6882617
2011m5,.4974362
2011m6,.3782333
2011m7,.4224003
2011m8,.5522733
2011m9,.7291958
2011m10,.6046618
2011m11,.6376681
2011m12,.7557423
2012m1,.7836288
2012m2,.6635857
2012m3,.4711325
2012m4,.1606525
2012m5,-.1167068
2012m6,-.2259231
2012m7,-.2925437
2012m8,-.4455656
2012m9,-.4922147
2012m10,-.518132
2012m11,-.5541188
2012m12,-.5859481
2013m1,-.5840669
2013m2,-.6777384
2013m3,-.7872952
2013m4,-.9311863
2013m5,-.9854237
2013m6,-.9249368
2013m7,-.8199668
2013m8,-.7718461
2013m9,-.8038824
2013m10,-.8833375
2013m11,-1.040242
2013m12,-1.116579
2014m1,-.9967251
2014m2,-.9260468
2014m3,-.8383429
2014m4,-.7744815
2014m5,-.8647994
2014m6,-.9557937
2014m7,-.9553117
2014m8,-.8290676
2014m9,-.7606175
2014m10,-.6518489
2014m11,-.5768651
2014m12,-.4665776
2015m1,-.3367105
2015m2,-.2062962
2015m3,-.3037869
2015m4,-.6790627
2015m5,-1.143796
2015m6,-1.304408
2015m7,-1.290034
2015m8,-1.331565
2015m9,-1.393008
2015m10,-1.42488
2015m11,-1.417132
2015m12,-1.361503
2016m1,-1.296282
2016m2,-1.079773
2016m3,-.5650405
2016m4,.2919797
