date,cat_job_growth
2011m1,1.289838
2011m2,.4799929
2011m3,.5560117
2011m4,.6587402
2011m5,.4306286
2011m6,-.3624355
2011m7,-.4760256
2011m8,-.0503122
2011m9,.2300918
2011m10,.0857234
2011m11,-.4093445
2011m12,-.7838221
2012m1,-.9602616
2012m2,-.9294347
2012m3,-.9823487
2012m4,-.9182218
2012m5,-.5663738
2012m6,-.0478636
2012m7,.0325567
2012m8,-.0302878
2012m9,-.0879813
2012m10,-.475083
2012m11,-.8554535
2012m12,-.8966211
2013m1,-.6926209
2013m2,-.3296261
2013m3,-.138803
2013m4,-.3812132
2013m5,-.5918693
2013m6,-.7505042
2013m7,-.9242084
2013m8,-.8834956
2013m9,-.7109975
2013m10,-.5881882
2013m11,-.4184053
2013m12,-.0983024
2014m1,-.0580867
2014m2,-.0029923
2014m3,-.0035851
2014m4,-.1453782
2014m5,-.2800629
2014m6,-.3580904
2014m7,-.7401868
2014m8,-.8731498
2014m9,-.4706133
2014m10,-.0287089
2014m11,.2953591
2014m12,.4411138
2015m1,.6508307
2015m2,.9640546
2015m3,1.058815
2015m4,.83791
2015m5,.5025613
2015m6,.1076426
2015m7,-.0957351
2015m8,-.1079395
2015m9,.1448396
2015m10,.5907721
2015m11,.8522891
2015m12,1.234151
2016m1,1.391274
2016m2,1.60914
2016m3,1.755302
2016m4,2.304995
