date,cat_education
2008m1,.9172266
2008m2,.8354186
2008m3,.7738446
2008m4,.6371053
2008m5,.3039508
2008m6,-.0293604
2008m7,-.1329519
2008m8,.2326772
2008m9,.9174215
2008m10,1.136686
2008m11,.9544303
2008m12,.7339494
2009m1,.8729492
2009m2,1.102929
2009m3,1.125018
2009m4,.847492
2009m5,.3902082
2009m6,.0107327
2009m7,-.0737902
2009m8,.352855
2009m9,1.201772
2009m10,1.683249
2009m11,1.729046
2009m12,1.551898
2010m1,1.630315
2010m2,1.716938
2010m3,1.671382
2010m4,1.445959
2010m5,.9604645
2010m6,.4148207
2010m7,.1458216
2010m8,.4969724
2010m9,1.253786
2010m10,1.644267
2010m11,1.576622
2010m12,1.150596
2011m1,.7895409
2011m2,.5486735
2011m3,.3452415
2011m4,.0122848
2011m5,-.3770559
2011m6,-.6856652
2011m7,-.7657142
2011m8,-.4687291
2011m9,.0694384
2011m10,.2735176
2011m11,.1900523
2011m12,.0274608
2012m1,.0492206
2012m2,-.0055683
2012m3,-.1629988
2012m4,-.4895727
2012m5,-.9567631
2012m6,-1.40882
2012m7,-1.465955
2012m8,-1.109185
2012m9,-.5552297
2012m10,-.3373326
2012m11,-.4883976
2012m12,-.6164373
2013m1,-.5737594
2013m2,-.4016618
2013m3,-.3341256
2013m4,-.4687183
2013m5,-.8290008
2013m6,-1.267911
2013m7,-1.435532
2013m8,-1.028266
2013m9,-.2781061
2013m10,.0305029
2013m11,-.1336202
2013m12,-.4603498
2014m1,-.5159411
2014m2,-.4427017
2014m3,-.4328926
2014m4,-.5892686
2014m5,-.9270044
2014m6,-1.270436
2014m7,-1.350642
2014m8,-.9892551
2014m9,-.3614273
2014m10,-.0756723
2014m11,-.1391665
2014m12,-.2810876
2015m1,-.1627474
2015m2,-.0361949
2015m3,-.0421667
2015m4,-.2940659
2015m5,-.7614781
2015m6,-1.2822
2015m7,-1.535883
2015m8,-1.281874
2015m9,-.7012306
2015m10,-.434292
2015m11,-.4932777
2015m12,-.5906703
2016m1,-.4578894
2016m2,-.4056263
2016m3,-.5891475
2016m4,-.969919
